AtomicNumber,AtomicSymbol,Element,AtomTup,OrbitalGroup,Protons,Neutrons,GroupNumber,Period,SlotNumber,SlotP,SlotN,SlotOrien,AlphaType,SlotX,SlotY,SlotZ,CanBind,SlotLayout,SL1,SL2,SL3,SL4
1004,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,17,0,0,H,1,0,0,0,Y,,,,,
1005,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,18,0,0,H,1,0,0,0,Y,,,,,
1006,53,I,iodine,"(' 53 iodine I ', 53)",[Kr],53,74,17,5,19,0,0,H,1,0,0,0,Y,,,,,
1007,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,1,0,0,H,6,0,0,0,N,,,,,
1008,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,2,0,0,V,6,0,0,0,N,,,| 14,,
1009,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,3,0,0,V,6,0,0,0,N,,,,,
1010,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1011,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1012,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1013,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1014,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1015,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,9,0,0,V,6,0,0,0,N,,,,,
1016,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,10,0,0,H,0,0,0,0,N,,,| 15,,
1017,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,11,0,0,H,0,0,0,0,N,,,,,
1018,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,12,0,0,H,0,0,0,0,N,,,,,
1019,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,13,0,0,H,0,0,0,0,N,,,,,
1020,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,14,0,0,V,0,0,0,0,N,,,,,
1021,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,15,0,0,V,0,0,0,0,N,,,,,
1022,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,16,0,0,H,0,0,0,0,N,,,,,
1023,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,17,0,0,H,0,0,0,0,N,,,,,
1024,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,18,0,0,H,0,0,0,0,N,,,,,
1025,54,Xe,xenon,"(' 54 xenon Xe ', 54)",[Kr],54,77,18,5,19,0,0,H,0,0,0,0,N,,,,,
1026,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,1,0,0,H,6,0,0,0,N,,,,,
1027,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1028,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,3,0,0,V,6,0,0,0,N,,,,,
1029,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1030,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1031,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1032,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1033,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1034,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,9,0,0,V,6,0,0,0,N,,,,,
1035,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,10,0,0,H,0,0,0,0,N,,,| 15,,
1036,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,11,0,0,H,0,0,0,0,N,,,,,
1037,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,12,0,0,H,0,0,0,0,N,,,,,
1038,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,13,0,0,H,0,0,0,0,N,,,,,
1039,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,14,0,0,V,0,0,0,0,N,,,,,
1040,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,15,0,0,V,1,0,0,0,Y,,,,,
1041,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,16,0,0,H,0,0,0,0,N,,,,,
1042,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,17,0,0,H,0,0,0,0,N,,,,,
1043,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,18,0,0,H,0,0,0,0,N,,,,,
1044,55,Cs,caesium,"(' 55 caesium Cs ', 55)",[Xe],55,78,1,6,19,0,0,H,0,0,0,0,N,,,,,
1045,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,1,0,0,H,6,0,0,0,N,,,,,
1046,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,2,0,0,V,6,0,0,0,N,,,| 14,,
1047,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,3,0,0,V,6,0,0,0,N,,,,,
1048,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,4,0,0,H,6,0,0,0,N,,,- 4,| 9,â€“13
1049,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,5,0,0,H,6,0,0,0,N,,- 18,| 2,-16,
1050,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,6,0,0,V,6,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1051,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,7,0,0,V,6,0,0,0,N,,- 17,| 3,-19,
1052,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,8,0,0,V,6,0,0,0,N,- 11,| 8,- 5,,
1053,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,9,0,0,V,6,0,0,0,N,,,,,
1054,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,10,0,0,H,0,0,0,0,N,,,| 15,,
1055,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,11,0,0,H,0,0,0,0,N,,,,,
1056,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,12,0,0,H,0,0,0,0,N,,,,,
1057,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,13,0,0,H,0,0,0,0,N,,,,,
1058,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,14,0,0,V,1,0,0,0,Y,,,,,
1059,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,15,0,0,V,1,0,0,0,Y,,,,,
1060,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,16,0,0,H,0,0,0,0,N,,,,,
1061,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,17,0,0,H,0,0,0,0,N,,,,,
1062,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,18,0,0,H,0,0,0,0,N,,,,,
1063,56,Ba,barium,"(' 56 barium Ba ', 56)",[Xe],56,81,2,6,19,0,0,H,0,0,0,0,N,,,,,
1064,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,1,0,0,H,5,0,0,0,N,,,,,
1065,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1066,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,3,0,0,V,5,0,0,0,N,,,,,
1067,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1068,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1069,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1070,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1071,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1072,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,9,0,0,V,5,0,0,0,N,,,,,
1073,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,10,0,0,H,1,0,0,0,Y,,,| 15,,
1074,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,11,0,0,H,2,0,0,0,N,,,,,
1075,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,12,0,0,H,1,0,0,0,Y,,,,,
1076,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,13,0,0,H,2,0,0,0,N,,,,,
1077,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,14,0,0,V,1,0,0,0,Y,,,,,
1078,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,15,0,0,V,2,0,0,0,Y,,,,,
1079,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,16,0,0,H,0,0,0,0,N,,,,,
1080,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,17,0,0,H,0,0,0,0,N,,,,,
1081,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,18,0,0,H,2,0,0,0,N,,,,,
1082,57,La,lanthanum,"(' 57 lanthanum La ', 57)",[Xe],57,82,,6,19,0,0,H,1,0,0,0,Y,,,,,
1083,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,1,0,0,H,5,0,0,0,N,,,,,
1084,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1085,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,3,0,0,V,5,0,0,0,N,,,,,
1086,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1087,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1088,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1089,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1090,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1091,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,9,0,0,V,5,0,0,0,N,,,,,
1092,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,10,0,0,H,1,0,0,0,Y,,,| 15,,
1093,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,11,0,0,H,2,0,0,0,N,,,,,
1094,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,12,0,0,H,1,0,0,0,Y,,,,,
1095,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,13,0,0,H,2,0,0,0,N,,,,,
1096,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,14,0,0,V,1,0,0,0,Y,,,,,
1097,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,15,0,0,V,2,0,0,0,Y,,,,,
1098,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,16,0,0,H,0,0,0,0,N,,,,,
1099,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,17,0,0,H,0,0,0,0,N,,,,,
1100,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,18,0,0,H,2,0,0,0,N,,,,,
1101,58,Ce,cerium,"(' 58 cerium Ce ', 58)",[Xe],58,82,,6,19,0,0,H,2,0,0,0,N,,,,,
1102,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,1,0,0,H,5,0,0,0,N,,,,,
1103,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1104,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,3,0,0,V,5,0,0,0,N,,,,,
1105,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1106,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1107,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1108,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1109,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1110,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,9,0,0,V,5,0,0,0,N,,,,,
1111,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,10,0,0,H,1,0,0,0,Y,,,| 15,,
1112,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,11,0,0,H,2,0,0,0,N,,,,,
1113,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,12,0,0,H,1,0,0,0,Y,,,,,
1114,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,13,0,0,H,2,0,0,0,N,,,,,
1115,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,14,0,0,V,1,0,0,0,Y,,,,,
1116,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,15,0,0,V,2,0,0,0,Y,,,,,
1117,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,16,0,0,H,0,0,0,0,N,,,,,
1118,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,17,0,0,H,1,0,0,0,Y,,,,,
1119,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,18,0,0,H,2,0,0,0,N,,,,,
1120,59,Pr,praseodymium,"(' 59 praseodymium Pr ', 59)",[Xe],59,82,,6,19,0,0,H,2,0,0,0,N,,,,,
1121,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,1,0,0,H,5,0,0,0,N,,,,,
1122,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1123,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,3,0,0,V,5,0,0,0,N,,,,,
1124,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1125,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1126,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1127,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1128,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1129,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,9,0,0,V,5,0,0,0,N,,,,,
1130,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,10,0,0,H,2,0,0,0,N,,,| 15,,
1131,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,11,0,0,H,2,0,0,0,N,,,,,
1132,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,12,0,0,H,1,0,0,0,Y,,,,,
1133,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,13,0,0,H,2,0,0,0,N,,,,,
1134,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,14,0,0,V,2,0,0,0,Y,,,,,
1135,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,15,0,0,V,1,0,0,0,Y,,,,,
1136,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,16,0,0,H,0,0,0,0,N,,,,,
1137,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,17,0,0,H,1,0,0,0,Y,,,,,
1138,60,Nd,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,18,0,0,H,2,0,0,0,N,,,,,
1139,60,Pm,neodymium,"(' 60 neodymium Nd ', 60)",[Xe],60,84,,6,19,0,0,H,2,0,0,0,N,,,,,
1140,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,1,0,0,H,5,0,0,0,N,,,,,
1141,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1142,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,3,0,0,V,5,0,0,0,N,,,,,
1143,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1144,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1145,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1146,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1147,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1148,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,9,0,0,V,5,0,0,0,N,,,,,
1149,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,10,0,0,H,2,0,0,0,N,,,| 15,,
1150,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,11,0,0,H,2,0,0,0,N,,,,,
1151,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,12,0,0,H,1,0,0,0,Y,,,,,
1152,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,13,0,0,H,2,0,0,0,N,,,,,
1153,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,14,0,0,V,2,0,0,0,Y,,,,,
1154,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,15,0,0,V,1,0,0,0,Y,,,,,
1155,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,16,0,0,H,1,0,0,0,N,,,,,
1156,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,17,0,0,H,1,0,0,0,Y,,,,,
1157,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,18,0,0,H,2,0,0,0,N,,,,,
1158,61,Pm,promethium,"(' 61 promethium Pm ', 61)",[Xe],61,84,,6,19,0,0,H,2,0,0,0,N,,,,,
1159,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,1,0,0,H,5,0,0,0,N,,,,,
1160,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1161,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,3,0,0,V,5,0,0,0,N,,,,,
1162,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1163,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1164,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1165,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1166,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1167,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,9,0,0,V,5,0,0,0,N,,,,,
1168,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,10,0,0,H,2,0,0,0,N,,,| 15,,
1169,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,11,0,0,H,2,0,0,0,N,,,,,
1170,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,12,0,0,H,2,0,0,0,N,,,,,
1171,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,13,0,0,H,2,0,0,0,N,,,,,
1172,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,14,0,0,V,2,0,0,0,Y,,,,,
1173,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,15,0,0,V,2,0,0,0,Y,,,,,
1174,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,16,0,0,H,0,0,0,0,N,,,,,
1175,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,17,0,0,H,1,0,0,0,Y,,,,,
1176,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,18,0,0,H,2,0,0,0,N,,,,,
1177,62,Sm,samarium,"(' 62 samarium Sm ', 62)",[Xe],62,88,,6,19,0,0,H,2,0,0,0,N,,,,,
1178,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,1,0,0,H,5,0,0,0,N,,,,,
1179,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1180,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,3,0,0,V,5,0,0,0,N,,,,,
1181,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1182,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
1183,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,6,0,0,V,5,0,0,0,N,â€“10,| 6,- 1,| 7,â€“12
1184,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,7,0,0,V,5,0,0,0,N,,- 17,| 3,-19,
1185,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,8,0,0,V,5,0,0,0,N,- 11,| 8,- 5,,
1186,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,9,0,0,V,5,0,0,0,N,,,,,
1187,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,10,0,0,H,2,0,0,0,N,,,| 15,,
1188,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,11,0,0,H,3,0,0,0,N,,,,,
1189,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,12,0,0,H,2,0,0,0,N,,,,,
1190,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,13,0,0,H,3,0,0,0,N,,,,,
1191,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,14,0,0,V,2,0,0,0,Y,,,,,
1192,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,15,0,0,V,3,0,0,0,Y,,,,,
1193,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,16,0,0,H,0,0,0,0,N,,,,,
1194,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,17,0,0,H,0,0,0,0,N,,,,,
1195,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,18,0,0,H,2,0,0,0,N,,,,,
1196,63,Eu,europium,"(' 63 europium Eu ', 63)",[Xe],63,89,,6,19,0,0,H,1,0,0,0,Y,,,,,
1197,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,1,0,0,H,5,0,0,0,N,,,,,
1198,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,2,0,0,V,5,0,0,0,N,,,| 14,,
1199,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,3,0,0,V,5,0,0,0,N,,,,,
1200,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,4,0,0,H,5,0,0,0,N,,,- 4,| 9,â€“13
1201,64,Gd,gadolinium,"(' 64 gadolinium Gd ', 64)",[Xe],64,93,,6,5,0,0,H,5,0,0,0,N,,- 18,| 2,-16,
